campaign_id,date,channel,campaign_name,country,segment,impressions,clicks,conversions,spend,revenue
CAMP-00002,2024-12-23,search,User-friendly asymmetric service-desk Search GE,,new,45398,4732,114,800.23,10583.57
CAMP-04603,2024-05-22,social,Advanced coherent conglomeration Social NE,Netherlands,vip,15579,647,23,816.1,3297.89
CAMP-02469,2025-12-18,email,Face-to-face exuding focus group Email NE,Netherlands,new,13744,3038,87,888.97,7428.01
CAMP-01952,2024-09-02,social,User-friendly methodical parallelism Social NE,Netherlands,vip,8990,307,8,839.49,806.81
CAMP-00936,2025-12-04,email,Profit-focused responsive moderator Email FR,France,new,37302,7800,194,359.37,21026.31
CAMP-04341,2024-05-21,email,Multi-lateral holistic structure Email GE,Germany,vip,20999,4327,159,691.7,18736.86
CAMP-02721,2025-10-08,email,Enterprise-wide full-range service-desk Email FR,France,new,9110,1153,49,1334.85,5371.3
CAMP-03544,2024-08-07,display,Front-line static interface Display GE,Germany,returning,52163,90,2,2123.74,287.76
CAMP-01110,2025-03-14,email,Integrated system-worthy help-desk Email IT,Italy,vip,4330,616,7,1513.51,602.36
CAMP-03660,2025-05-26,email,Re-engineered heuristic forecast Email GE,Germany,vip,10863,2488,53,279.05,6674.41
CAMP-00592,2025-07-10,display,Down-sized stable installation Display SP,Spain,vip,49232,92,2,1432.32,180.02
CAMP-01696,2024-06-04,email,Object-based asymmetric model Email GE,Germany,returning,9452,944,27,424.62,3808.96
CAMP-03519,2024-07-02,search,Optional discrete initiative Search GE,Germany,returning,36124,2869,71,2919.4,5803.43
CAMP-02937,2025-12-25,email,Managed upward-trending throughput Email SP,Spain,returning,2503,497,14,780.55,2005.14
CAMP-04248,2024-06-02,display,Persistent static functionalities Display GE,Germany,vip,30245,28,0,1243.05,0.0
CAMP-03480,2025-08-02,search,Customer-focused analyzing approach Search GE,Germany,vip,60897,6125,222,603.72,17926.63
CAMP-01577,2026-01-03,social,Monitored next generation process improvement Social GE,Germany,returning,17224,333,8,525.84,839.15
CAMP-04033,2026-02-09,search,Multi-channeled even-keeled model Search FR,France,new,12375,1272,30,1091.88,2804.14
CAMP-00214,2024-07-07,social,Devolved background attitude Social IT,Italy,vip,9399,399,16,1026.14,2094.43
CAMP-00779,2025-08-26,search,De-engineered next generation functionalities Search FR,France,returning,16381,1239,10,1220.59,1062.38
CAMP-01416,2024-11-03,email,Mandatory client-server toolset Email FR,France,vip,29223,7151,98,721.48,13389.59
CAMP-03833,2025-01-11,search,Digitized web-enabled forecast Search GE,Germany,vip,66609,2523,98,327.93,10848.12
CAMP-02044,2024-09-12,email,Open-architected zero administration secured line Email IT,Italy,vip,9778,1593,47,960.92,7044.43
CAMP-02849,2026-01-06,search,Public-key non-volatile portal Search IT,Italy,returning,77438,7720,232,438.54,24247.28
CAMP-04583,2025-03-12,search,Upgradable static moratorium Search FR,France,returning,49343,3473,120,2296.21,13286.26
CAMP-03576,2025-11-13,social,Balanced national process improvement Social IT,Italy,returning,16043,255,10,1756.26,972.13
CAMP-03887,2025-05-19,email,Seamless 6thgeneration definition Email NE,Netherlands,returning,18213,3319,96,,12900.86
CAMP-01568,2025-12-06,display,Ergonomic 3rdgeneration moderator Display SP,Spain,vip,9914,14,0,1202.5,0.0
CAMP-00166,2025-03-07,search,Business-focused intermediate time-frame Search FR,France,new,11800,1085,21,2360.8,2745.41
CAMP-04763,2024-10-08,email,Cross-platform dynamic matrices Email SP,Spain,new,14928,2194,113,581.39,13365.88
CAMP-03656,2026-01-05,social,Enhanced background system engine Social IT,Italy,returning,26593,923,19,3486.36,2355.31
CAMP-04977,2026-01-10,search,Reverse-engineered value-added solution Search IT,Italy,returning,154288,13004,418,1330.13,60062.33
CAMP-01344,2024-10-28,search,Robust mission-critical installation Search SP,Spain,new,23125,1644,46,891.06,4187.67
CAMP-02014,2025-12-18,display,Customer-focused content-based protocol Display FR,France,vip,26233,50,2,422.63,176.7
CAMP-00274,2025-07-04,email,Face-to-face 4thgeneration analyzer Email GE,Germany,new,11411,2175,118,915.91,15757.33
CAMP-00072,2024-07-27,display,Optional dynamic core Display GE,Germany,vip,25677,54,1,1851.08,85.69
CAMP-03965,2025-09-15,social,Object-based incremental moderator Social FR,France,new,19706,1101,41,1222.63,4577.7
CAMP-01088,2024-12-24,search,Reduced context-sensitive approach Search FR,France,vip,22936,2019,52,237.93,6128.61
CAMP-00395,2024-10-18,email,Robust transitional definition Email IT,Italy,vip,19582,3531,90,1026.83,7395.02
CAMP-00584,2026-05-13,social,Realigned actuating Graphical User Interface Social FR,France,returning,5824,70,2,2935.68,253.41
CAMP-01368,2024-10-26,email,Visionary logistical hardware Email IT,Italy,new,5968,763,17,1126.56,1548.66
CAMP-04316,2026-04-09,display,Devolved tangible database Display FR,France,returning,80815,197,9,,1174.03
CAMP-04690,2026-02-08,email,Public-key exuding architecture Email SP,Spain,returning,11218,1475,31,1706.13,3759.8
CAMP-02549,2024-06-04,display,Extended explicit productivity Display NE,Netherlands,new,45190,57,2,826.74,271.25
CAMP-01014,2025-08-15,display,Focused dynamic emulation Display FR,France,vip,37634,103,5,2170.09,459.78
CAMP-04948,2024-08-21,search,Open-architected cohesive emulation Search FR,France,new,11074,852,19,2107.59,1752.9
CAMP-03004,2024-09-08,social,Focused next generation monitoring Social SP,Spain,vip,9742,339,9,,1132.38
CAMP-04838,2025-10-01,social,Realigned 24hour migration Social NE,Netherlands,new,22394,526,15,827.06,1507.59
CAMP-04595,2025-11-29,display,Enterprise-wide demand-driven capacity Display SP,Spain,new,31535,69,1,1016.3,116.49
CAMP-04526,2024-09-21,social,Inverse demand-driven Local Area Network Social IT,Italy,returning,4178,147,1,418.46,142.19
CAMP-01764,2025-05-16,display,Distributed tangible neural-net Display FR,France,new,10185,28,1,728.21,114.05
CAMP-01876,2025-11-30,display,User-friendly dynamic function Display GE,,new,13069,29,0,5501.55,0.0
CAMP-01260,2024-07-18,display,Front-line object-oriented hierarchy Display FR,France,new,80556,168,8,5835.0,963.61
CAMP-03345,2025-10-25,email,Synergized regional framework Email GE,Germany,vip,21340,3356,98,806.85,8646.51
CAMP-04576,2025-08-31,email,Adaptive zero administration superstructure Email SP,Spain,returning,14902,2364,97,1531.94,11943.36
CAMP-02254,2025-11-02,search,Networked asynchronous knowledge user Search GE,Germany,returning,20618,1782,74,1883.29,7022.91
CAMP-02782,2026-01-30,display,Digitized tangible Local Area Network Display FR,France,new,13354,32,1,,104.84
CAMP-03666,2024-10-09,display,Programmable upward-trending functionalities Display NE,Netherlands,returning,55158,98,2,1919.83,221.61
CAMP-00527,2026-04-20,search,Enhanced optimizing adapter Search FR,France,returning,20585,1025,28,911.33,3257.68
CAMP-04036,2026-01-21,search,Enterprise-wide multi-state Internet solution Search IT,Italy,vip,21127,-999,46,593.02,6576.4
CAMP-02947,2024-12-17,search,Fundamental user-facing database Search SP,Spain,new,31312,2047,67,1453.54,6876.03
CAMP-00378,2026-02-06,email,Object-based client-driven migration Email GE,Germany,new,10103,1462,23,359.68,2501.74
CAMP-01560,2024-06-05,social,Exclusive intangible capacity Social FR,France,returning,21881,966,25,,2185.42
CAMP-03895,2025-01-08,search,Synchronized dynamic toolset Search NE,Netherlands,returning,16138,1010,27,,2279.41
CAMP-01964,2026-04-14,social,Grass-roots client-server synergy Social IT,Italy,vip,27597,1061,28,840.84,3713.53
CAMP-04782,2024-11-14,social,Front-line object-oriented analyzer Social NE,Netherlands,vip,19414,1260,49,4134.82,4603.35
CAMP-00349,2026-02-19,display,Public-key regional info-mediaries Display NE,Netherlands,vip,6650,10,0,1081.69,0.0
CAMP-02435,2025-07-19,social,Sharable neutral portal Social GE,Germany,vip,11502,321,8,502.57,855.23
CAMP-02247,2025-04-17,display,Operative dynamic model Display NE,Netherlands,vip,33518,71,1,894.75,146.22
CAMP-04862,2025-03-08,search,Team-oriented intermediate solution Search FR,France,returning,66277,4576,205,3268.19,25858.55
CAMP-01710,2025-11-11,search,Cross-group interactive hardware Search NE,Netherlands,returning,24872,1565,74,2574.82,6717.59
CAMP-01051,2024-06-17,search,Progressive empowering moratorium Search GE,Germany,new,6907,548,22,980.43,2813.68
CAMP-00591,2024-07-12,search,Devolved object-oriented portal Search GE,Germany,returning,22672,1358,32,793.56,4409.59
CAMP-00520,2024-06-30,display,Virtual actuating open system Display SP,Spain,returning,20837,45,0,561.02,0.0
CAMP-03381,2025-09-17,email,Vision-oriented next generation instruction set Email NE,Netherlands,returning,18463,4367,131,278.67,18780.15
CAMP-04539,2025-05-22,social,Adaptive dynamic implementation Social GE,Germany,new,12464,570,21,592.72,3020.04
CAMP-04166,2025-04-21,email,Multi-channeled foreground interface Email IT,Italy,returning,12253,2662,67,2249.19,9291.84
CAMP-02478,2024-07-25,search,Fully-configurable logistical flexibility Search GE,Germany,new,13620,1231,47,488.3,5300.71
CAMP-01084,2026-01-25,email,Reduced bifurcated hub Email SP,Spain,vip,26905,8383,108,2293.54,14741.73
CAMP-03662,2025-05-07,search,Mandatory radical firmware Search IT,Italy,new,43812,3925,111,622.21,9901.02
CAMP-04828,2025-06-26,social,Fundamental interactive productivity Social SP,Spain,returning,26608,1184,36,435.06,4514.7
CAMP-04555,2024-11-25,display,Ameliorated secondary migration Display FR,France,returning,15816,41,0,,0.0
CAMP-01295,2024-09-30,search,Universal real-time monitoring Search SP,Spain,returning,30411,3140,74,1131.74,5932.16
CAMP-01810,2025-05-11,search,Open-source composite leverage Search FR,France,vip,42528,1130,36,1155.21,3519.25
CAMP-00792,2025-10-08,email,Customer-focused web-enabled hierarchy Email SP,Spain,returning,9333,1227,54,1107.42,7115.19
CAMP-00793,2025-01-22,display,Open-source stable collaboration Display NE,Netherlands,returning,16397,36,0,1162.82,0.0
CAMP-04376,2025-12-25,search,Adaptive intangible installation Search GE,Germany,vip,139560,10124,254,711.62,22095.47
CAMP-01856,2026-05-15,display,Integrated neutral emulation Display NE,Netherlands,new,19253,48,1,340.27,129.5
CAMP-04807,2026-03-10,social,Persistent context-sensitive concept Social NE,Netherlands,vip,5645,253,4,1167.25,334.96
CAMP-01981,2025-12-21,display,Universal attitude-oriented system engine Display IT,Italy,vip,32964,80,2,1803.51,224.93
CAMP-03234,2026-05-01,social,Sharable bottom-line interface Social GE,Germany,new,15298,347,10,372.25,1105.64
CAMP-03986,2025-01-03,email,Fundamental reciprocal application Email NE,Netherlands,returning,16358,2922,54,1322.89,5038.24
CAMP-03454,2025-09-13,search,Up-sized optimizing portal Search GE,Germany,vip,16522,1440,42,1036.73,3417.42
CAMP-03329,2026-01-29,display,Streamlined maximized policy Display SP,Spain,new,17503,30,1,3265.21,139.82
CAMP-01531,2026-04-01,social,Innovative optimizing attitude Social NE,Netherlands,returning,8780,394,15,,1372.97
CAMP-01411,2024-07-04,email,Synergistic didactic strategy Email IT,Italy,returning,3020,611,31,1298.83,3387.85
CAMP-04339,2025-08-31,social,Assimilated multi-state attitude Social GE,Germany,returning,9864,461,18,796.41,1540.05
CAMP-04696,2025-11-25,display,Fundamental impactful initiative Display IT,Italy,returning,354299,794,23,3509.98,2618.34
CAMP-00084,2026-04-03,email,Upgradable leadingedge portal Email FR,France,vip,16202,3160,17,638.57,1685.35
CAMP-00869,2026-03-24,display,Multi-lateral human-resource database Display FR,France,vip,28626,53,2,715.38,226.03
CAMP-02351,2025-02-24,display,Polarized exuding contingency Display IT,Italy,vip,18414,22,0,652.06,0.0
CAMP-00021,2025-04-01,search,Balanced client-server policy Search IT,Italy,vip,27607,1676,47,1397.49,5466.82
CAMP-03493,2025-12-31,email,Ameliorated disintermediate policy Email IT,Italy,new,27754,5214,229,1591.6,22041.19
CAMP-02796,2025-02-17,email,Inverse needs-based attitude Email NE,Netherlands,returning,21872,4302,199,4086.0,29262.34
CAMP-04618,2024-09-28,email,Seamless dynamic core Email FR,,returning,6661,1624,50,587.7,4791.92
CAMP-01563,2025-01-11,display,Phased asynchronous standardization Display IT,Italy,returning,24031,78,0,984.59,0.0
CAMP-03094,2026-03-06,email,Synergistic national concept Email IT,Italy,vip,9148,1869,25,802.15,3013.89
CAMP-03156,2026-01-08,search,Total grid-enabled Internet solution Search IT,Italy,new,42882,3930,118,882.54,14637.35
CAMP-00974,2024-12-02,social,Distributed value-added monitoring Social NE,Netherlands,returning,5537,270,10,1701.3,1271.39
CAMP-01711,2024-12-05,display,Focused optimal capacity Display FR,France,returning,59775,142,3,609.74,436.98
CAMP-03202,2025-03-21,display,Up-sized real-time synergy Display IT,Italy,vip,21975,28,0,3582.71,0.0
CAMP-04060,2025-05-16,search,Centralized multi-tasking application Search IT,Italy,new,69900,7932,218,2548.49,19290.32
CAMP-04869,2025-11-20,search,Inverse leadingedge flexibility Search IT,Italy,returning,102593,7756,291,1950.66,40133.42
CAMP-01099,2026-01-09,email,Multi-layered incremental concept Email IT,Italy,new,5768,1255,32,1754.63,4114.85
CAMP-04204,2025-09-02,display,Diverse stable architecture Display SP,Spain,new,8419,16,0,652.03,0.0
CAMP-02845,2024-05-22,display,Triple-buffered eco-centric installation Display FR,France,new,64390,164,3,1423.29,296.28
CAMP-00887,2025-06-11,search,Future-proofed fresh-thinking throughput Search IT,Italy,returning,18604,2124,61,643.77,6564.43
CAMP-04982,2025-11-12,email,Multi-layered well-modulated moratorium Email SP,Spain,returning,13113,1812,70,840.07,9068.17
CAMP-03752,2024-06-16,email,Mandatory cohesive algorithm Email FR,France,returning,17026,2286,91,681.25,8811.18
CAMP-04626,2025-04-26,social,Progressive dedicated time-frame Social GE,Germany,vip,30926,810,25,1597.36,2695.01
CAMP-04490,2025-09-25,search,Switchable mission-critical matrices Search FR,France,vip,16924,1746,71,2045.01,9158.83
CAMP-04446,2024-12-27,display,Fully-configurable incremental interface Display IT,Italy,vip,32628,27,0,1217.91,0.0
CAMP-00516,2024-06-24,search,Quality-focused logistical system engine Search IT,Italy,returning,55863,4716,118,378.38,9621.0
CAMP-04668,2026-01-04,social,Cross-platform static solution Social GE,Germany,vip,9903,350,10,1505.67,1246.49
CAMP-00738,2025-09-20,display,User-friendly interactive throughput Display GE,Germany,vip,26409,43,2,452.8,231.92
CAMP-01454,2025-10-06,social,Right-sized web-enabled solution Social SP,,vip,14513,459,14,4550.36,1920.76
CAMP-04050,2024-09-07,display,Universal multimedia flexibility Display NE,,new,26017,45,1,3688.7,92.32
CAMP-04749,2024-07-04,social,Up-sized high-level infrastructure Social GE,Germany,vip,24622,580,20,830.11,2547.21
CAMP-02507,2025-12-18,search,Diverse optimizing Graphic Interface Search GE,Germany,returning,47924,3446,120,2669.64,16174.98
CAMP-02995,2025-06-13,search,Future-proofed 6thgeneration hardware Search IT,Italy,new,78945,3903,122,638.2,10783.83
CAMP-02127,2024-08-22,display,User-friendly 5thgeneration concept Display IT,Italy,new,6980,15,0,1909.95,0.0
CAMP-02927,2025-09-09,display,Re-contextualized uniform website Display FR,France,returning,34108,72,0,851.79,0.0
CAMP-04795,2024-07-19,display,Digitized empowering flexibility Display FR,France,vip,42805,113,3,2136.29,367.48
CAMP-00907,2026-02-08,social,Diverse bifurcated forecast Social SP,Spain,returning,16567,498,16,2246.86,2003.98
CAMP-03721,2025-02-12,social,Operative background instruction set Social GE,Germany,returning,7546,224,6,676.9,726.84
CAMP-01031,2024-08-05,email,Phased logistical neural-net Email SP,Spain,vip,10198,2074,67,2325.94,8934.66
CAMP-02508,2024-08-17,display,Customer-focused intangible data-warehouse Display GE,Germany,returning,29931,66,3,1723.51,275.41
CAMP-02429,2024-10-22,search,Integrated web-enabled matrices Search FR,France,vip,119027,8182,204,596.95,19521.18
CAMP-00948,2025-08-21,search,Team-oriented context-sensitive support Search IT,Italy,new,43752,4257,86,1851.5,11210.72
CAMP-03880,2024-05-31,display,Exclusive regional ability Display SP,Spain,vip,57781,104,2,497.1,242.33
CAMP-00763,2026-01-22,social,Advanced object-oriented toolset Social GE,Germany,new,12768,521,16,,1812.53
CAMP-00716,2024-07-16,social,Synergized object-oriented function Social IT,,returning,35606,1661,24,1187.21,3039.76
CAMP-00285,2025-03-12,social,Vision-oriented bi-directional function Social SP,Spain,vip,13106,377,9,644.91,1184.53
CAMP-00687,2026-05-09,display,Public-key tertiary monitoring Display NE,Netherlands,new,43187,59,2,2073.15,265.49
CAMP-00704,2025-03-30,display,User-centric intangible application Display SP,Spain,returning,40100,61,1,1776.41,100.74
CAMP-03342,2024-08-21,email,Grass-roots next generation capability Email GE,Germany,vip,57563,14870,381,1783.54,52393.97
CAMP-02354,2025-11-27,search,Triple-buffered analyzing task-force Search IT,Italy,vip,69193,5608,187,,23769.69
CAMP-02258,2025-07-07,display,Universal 24hour artificial intelligence Display GE,Germany,new,116515,269,8,496.78,1095.96
CAMP-03622,2026-04-25,email,Customer-focused demand-driven strategy Email SP,Spain,new,2099,420,11,2522.9,1087.39
